epoch,train_mse_pca,val_mse_pca
1,178.06879610041358,143.2743651340825
2,125.76184304847531,142.49191513419711
3,115.0413016482089,144.26286050859193
4,107.48769805451568,146.49483092402068
5,101.24226124393675,148.08906956345822
6,96.3255853606534,150.7705430581536
7,92.64342758869167,151.5062373344887
