epoch,train_mse_pca,val_mse_pca
1,310.50927825427084,256.72978532818
2,239.08418762746192,257.16923171925436
3,228.50547763019162,251.93072538420628
4,220.5232405799218,261.1713711017734
5,214.5889156734232,255.87653075025676
6,209.2015980620287,260.4332238139121
7,204.04209943640353,261.1044653950723
8,201.1016778335585,260.5049424149061
