epoch,train_mse_pca,val_mse_pca
1,141.5398446236599,151.84431980473335
2,105.40320388686663,153.8879658157277
3,93.82605418949186,159.04095258399354
4,86.42497146961301,167.92522878154344
5,82.0970365291504,171.3716385532433
6,78.84506949738852,173.75605136351965
