epoch,train_mse_pca,val_mse_pca
1,144.1573501223806,145.19454891580932
2,100.23504151639497,149.58027878165805
3,83.6337449077402,158.42005110906322
4,72.40003167209656,165.44694862903003
5,64.94794449256909,170.6193475857587
6,59.73406562853315,175.62704811633472
