epoch,train_mse_pca,val_mse_pca
1,318.2289471073539,264.7576973068882
2,259.2896369973969,266.6756116123826
3,253.50090093700354,269.13414696348667
4,248.3751508081112,274.66252200704224
5,244.84192072509194,265.97657281580103
6,241.6062342009502,269.6655216127494
