epoch,train_mse_pca,val_mse_pca
1,129.29647573660532,154.5171017355762
2,84.75604578420152,163.96867750284258
3,68.12555098202672,175.1274588858018
4,59.08662862796622,183.44487651413036
5,53.952975343793966,186.3464785293794
6,50.4924927129173,191.9643634205133
