epoch,train_mse_pca,val_mse_pca
1,327.06423933690405,260.0362441371864
2,234.16448610401034,257.62369877631676
3,221.5472240238248,259.02802187064447
4,214.08523415702516,269.25024657630024
5,208.1460174208442,267.139443267679
6,203.73415145475155,265.1530995257024
7,199.26092127952487,270.12043497148255
