epoch,train_mse_pca,val_mse_pca
1,285.91000676228157,254.23586205137727
2,213.1847975053335,256.40528346675103
3,197.39980117415487,254.02590655832782
4,185.83990437528433,264.2957753642624
5,176.56250428302408,260.10741643054945
6,168.95137824964067,267.55594072655333
7,162.60018326446604,268.0694413879108
8,157.6040004594747,274.59535496671435
