epoch,train_mse_pca,val_mse_pca
1,281.9601629383396,261.6363935157167
2,231.2186830038205,265.74262663791995
3,219.9831143384885,264.03449045100683
4,211.60387678543512,273.730576636086
5,206.04207743810966,270.23181037723737
6,200.51993823356622,267.2612394950759
