epoch,train_mse_pca,val_mse_pca
1,165.66441975702395,142.9708633781039
2,115.20835666302327,143.47211452716954
3,101.66362269779616,146.3804658701722
4,91.47336321030089,149.69431380151022
5,83.23089630968704,154.23542327164483
6,76.46522598582946,158.050410167712
