epoch,train_mse_pca,val_mse_pca
1,142.21698370920294,146.24893568155352
2,104.82311852446371,151.04925823659406
3,92.72051929469063,155.69784703500954
4,85.03144606869995,159.79159581717192
5,80.0401344828849,164.66362952290567
6,76.02660843426416,168.58497641120158
